method,rmse,mae,mbe,r2,willmott_d
et_thornthwaite,80.54993146796701,80.35215098533136,80.35215098533136,0.81631835499918,0.22007900184698515
et_thornthwaite_camargo,77.20130954183664,76.12200217937122,76.12200217937122,0.0025354984660721815,0.20111327462398843
et_camargo,75.52262726201738,73.28144272184758,-73.28144272184758,4.039809423413556e-05,0.20992783943463522
et_hargreaves_samani,77.29936840668756,77.177844099985,77.177844099985,0.9053970432878932,0.24205406848612032
et_hargreaves_samani_corr,6.091234675938482,5.01590585229009,2.7237471537470508e-14,0.9053970432878927,0.8970143377236992
et_priestley_taylor,71.77483081236095,70.88615984993582,-70.88615984993582,0.7278738853783224,0.21584555600578925
et_garcia_lopez,1070.5060132309382,1070.1480883581808,1070.1480883581808,0.0018327042576488904,0.01805315514170791
