date,tmed_c,rh_mean_pct,wind_mean_ms,tmax_c,rh_max_pct,wind_max_ms,tmin_c,rh_min_pct,rain_mm,rad_global_mj_m2_d,rad_net_mj_m2_d,et_thornthwaite,et_thornthwaite_camargo,et_camargo,et_hargreaves_samani,et_hargreaves_samani_corr,et_priestley_taylor,et_penman_monteith,et_garcia_lopez,T_med,I,I_Anual,a,et,T,UR,es_max,es_min,es,s,ea,delta_e,ra_extraterrestre_mj_m2_d,T_med.1,T_max_media,T_min_media,Tef
1970-01-01 00:00:00.000000001,25.11,66.02062500000001,2.068,32.71,84.6,5.792,19.76,39.02,0.0,23.25,12.29502,4.028614885605275,0.0,4.166596129032259,5.93113358894813,6.186528717177219,8.338851642857142,5.777879763114257,25.18934366269037,24.94967741935484,11.400285427900524,122.18399683540824,0.49239,120.85844656815824,6.475,22.789999999999996,3.8701758403453583,1.9576709755567447,0.956252432394307,0.0659426167179947,0.2179299293426625,0.7383225030516445,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000002,25.439999999999998,67.14114583333333,1.8195000000000001,32.78,89.4,6.3515,19.735,40.355000000000004,0.0,22.369999999999997,11.696715,4.028614885605275,0.0,4.166596129032259,5.998756365224079,6.257063336081427,8.05787861142857,5.700613302803552,26.15069787427936,25.061562847608457,11.477865226169262,122.18399683540824,0.49239,122.05417240001256,6.5225,24.5225,3.8838722860850727,1.9549846374027817,0.9644438243411457,0.06648136731482646,0.23664765268953641,0.7277961716516093,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000003,25.436666666666667,69.73597388888889,1.6983333333333333,33.07666666666667,90.33333333333333,6.245,19.916666666666668,41.84,0.08466666666666667,22.63,12.02801,4.028614885605275,0.0,4.166596129032259,6.024513878367153,6.283929969980828,8.151645402857142,5.814716261963665,26.13491054559257,24.986418242491656,11.425851918318306,122.18399683540824,0.49239,121.24560783934241,6.580000000000001,24.246666666666666,3.9430570344787284,1.974762795640894,0.9841471194189172,0.06780639379375959,0.2386087856209137,0.7455383337980034,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000004,25.4575,70.01211041666666,1.83025,32.985,90.425,6.79125,20.165,41.555,0.0635,22.845,11.958034999999999,4.028614885605275,0.0,4.166596129032259,5.947324664957888,6.203416982328254,8.23173003642857,5.76115415948079,26.193455741219672,24.88698034853541,11.357256773019254,122.18399683540824,0.49239,120.16158740506238,6.41,24.435,3.9248367359453855,2.0022894242399336,0.9612736558527262,0.06631686478794918,0.23474741828781984,0.7265262375649062,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000005,25.502,69.09752233333333,1.8936,33.122,90.96000000000001,6.911,19.978,40.118,0.0508,23.625999999999998,12.183108,4.028614885605275,0.0,4.166596129032259,6.0271104999663105,6.2866384023318975,8.51911554342857,5.901250231508242,26.32381943228166,24.341519762699296,10.99114525720949,122.18399683540824,0.49239,113.61445783768154,6.572,25.421,3.9521546950095163,1.9821063530354963,0.9850241709870102,0.0678584600405309,0.251227875207669,0.7337962957793411,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000006,25.636666666666667,68.05455027777778,1.8875,33.4,91.01666666666667,6.951,19.83666666666667,38.235,0.042333333333333334,24.816666666666666,12.808103333333333,4.028614885605275,0.0,4.166596129032259,6.140036663429452,6.4044271762160605,8.968659137142856,6.131280594435634,26.731533597197426,23.642044246693857,10.533666783500683,122.18399683540824,0.49239,104.53151277066057,6.781666666666666,26.390833333333333,4.009278534334724,1.9669073875087364,1.0211855734129942,0.07021119741694792,0.2719403099603252,0.7492452634526688,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000007,25.845714285714283,67.599555,1.8302857142857143,33.887142857142855,91.25714285714285,7.082285714285715,19.83857142857143,36.84142857142857,0.122,25.365714285714287,13.115571428571428,4.028614885605275,0.0,4.166596129032259,6.277513505900528,6.547823783481653,9.195686786938776,6.3699039489953515,27.38770132282349,22.927466497166165,10.076266669508914,122.18399683540824,0.49239,94.6984783748519,7.024285714285715,27.20785714285714,4.114465289489848,1.966974108129788,1.07374559068003,0.0736432290710144,0.29681195688514,0.77693363379489,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000008,26.134285714285713,67.92931999999999,1.7072857142857143,34.21714285714286,93.14285714285714,7.128,20.051428571428573,36.714285714285715,0.15057142857142858,25.165714285714284,12.88686142857143,4.028614885605275,0.0,4.166596129032259,6.345058209201213,6.618276967581492,9.154760554285714,6.396035204512048,28.27816152967535,22.209724561682293,9.606342207839939,122.18399683540824,0.49239,85.4082559763087,7.082857142857143,28.214285714285715,4.182191707211892,1.990711860613402,1.0957399232992449,0.07512324846046368,0.3129979637166798,0.7827419595825651,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000009,26.431428571428572,67.20772761904762,1.682857142857143,34.63857142857143,92.84285714285716,7.287857142857142,20.23,35.894285714285715,0.15057142857142858,26.142857142857142,13.515974285714288,4.028614885605275,0.0,4.166596129032259,6.443380815697296,6.7208333540653795,9.549501979591836,6.638109885890103,29.249082997686543,22.158184331797234,9.570655222429872,122.18399683540824,0.49239,84.85440618254994,7.204285714285715,28.474285714285713,4.2704472326418985,2.010463539409305,1.129991846616297,0.07740064019954308,0.32514304275029093,0.8048488038660061,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
1970-01-01 00:00:00.000000010,26.657142857142855,66.3165661904762,1.707285714285714,34.78285714285715,93.3,7.345,20.3,35.23857142857143,0.2571428571428572,26.467142857142857,13.666675714285715,4.028614885605275,0.0,4.166596129032259,6.492409288969047,6.7719729976607015,9.69434993755102,6.696867341077374,29.951813887523667,22.04210138248848,9.491215099210535,122.18399683540824,0.49239,83.55075534339429,7.241428571428571,29.030714285714282,4.300452331299505,2.0182761390675963,1.1410880961159546,0.07814141003998001,0.33389984327123573,0.8071882528447187,16.7,24.94967741935484,32.256129032258066,19.69741935483871,13.5634064516129
