date,tmed_c,rh_mean_pct,wind_mean_ms,tmax_c,rh_max_pct,wind_max_ms,tmin_c,rh_min_pct,rain_mm,rad_global_mj_m2_d,rad_net_mj_m2_d,et_thornthwaite,et_thornthwaite_camargo,et_camargo,et_hargreaves_samani,et_hargreaves_samani_corr,et_priestley_taylor,et_penman_monteith,et_garcia_lopez,T_med,I,I_Anual,a,et,T,UR,es_max,es_min,es,s,ea,delta_e,ra_extraterrestre_mj_m2_d
2024-01-11,26.9,84.1,1.4,30.1,87.2916666666666,4.04583333333333,24.9,68,0.6,0.4707125,0.21652775,5.031280469129382,5.031280469129382,3.8812755094780704,3.9151959441783766,1.9595517454874884,0.17294246228571428,1.7273198936639085,37.61437417411929,29.15,14.428533492483533,170.64595402943502,4.658066786369904,158.56532500000003,2.6000000000000014,9.6458333333333,3.3892877989784185,2.5840371643542337,0.4026253173120924,0.028668999576990525,0.03883656706572878,0.3637887502463636,16.7
2024-01-12,27.0,81.3,1.0,32.8,83.5,3.13541666666666,24.4,58,0.6,0.441974999999999,0.20330849999999956,5.031280469129382,5.031280469129382,3.5344960533618646,4.98725947615738,2.4961184959937124,0.16260007692857104,2.1978741620191795,37.61659065341586,27.33548387096774,13.09072612356246,170.64595402943502,4.658066786369904,144.13766826222684,4.199999999999999,12.75,3.88776624937607,2.5162512773466017,0.6857574860147342,0.04818459811972928,0.0874340794668786,0.5983234065478555,16.7
2024-01-13,27.1,85.8,1.1,31.0,89.7083333333333,3.55625,24.4,67,9.0,0.48446249999999996,0.22285275,5.031280469129382,5.031280469129382,0.0,4.430600742451818,2.2175113435482428,0.1784676799285714,1.9398210437443015,37.61302845454637,28.096553887034972,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.3000000000000007,11.35416666666665,3.5488680030585673,2.5162512773466017,0.5163083628559828,0.03655020924731358,0.058622512032606294,0.45768585082337654,16.7
2024-01-14,25.3,89.1,1.3,27.4,91.5625,4.10208333333333,23.5,77,72.4,0.28944583333333296,0.13314508333333316,5.031280469129382,5.031280469129382,0.0,3.269293272892461,1.6362780894613258,0.10408141371428557,1.276175295948363,37.61041617537541,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,1.9499999999999993,7.28125,2.9474510257097273,2.3981450197180743,0.2746530029958265,0.0196631192482935,0.01999817178063362,0.2546548312151929,16.7
2024-01-15,26.300000000000004,82.5,1.5,32.5,85.6666666666666,3.92083333333333,23.2,60,0.2,0.735358333333333,0.3382648333333332,5.031280469129382,5.031280469129382,0.0,5.165642789827546,2.5853991702312236,0.2680192032857141,2.6583876058560665,37.61564073371732,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.65,12.8333333333333,3.8294006907571303,2.3598682282237085,0.7347662312667109,0.05143632002740326,0.09429499967922766,0.6404712315874832,16.7
2024-01-16,27.950000000000003,76.1,2.1,32.9,80.5,5.09166666666666,24.9,54,0.4,0.8128624999999999,0.37391674999999996,5.031280469129382,5.031280469129382,0.0,4.970274778163678,2.48761767123943,0.30282031205357135,2.803406257932249,37.62070697210949,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.0,13.25,3.9073927164751923,2.5840371643542337,0.6616777760604793,0.04656974483764545,0.08767230532801351,0.5740054707324658,16.7
2024-01-17,29.600000000000005,70.2,1.8,33.5,73.5833333333333,5.05,26.4,54,0.6,0.7968166666666661,0.3665356666666664,5.031280469129382,5.031280469129382,0.0,4.851229529705599,2.4280356406759576,0.3032661467142855,2.7388054425430504,37.62537741062726,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.5500000000000007,9.79166666666665,4.026972174672978,2.797060568948114,0.614955802862432,0.04344327493387302,0.06021442236361303,0.5547413804988189,16.7
2024-01-18,29.2,76.8,1.5,34.5,78.1666666666666,4.27083333333333,26.0,52,0.8,0.819020833333333,0.3767495833333332,5.031280469129382,5.031280469129382,0.0,5.263221263603688,2.634237101036286,0.310116388392857,2.821487466888902,37.620152852285344,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.25,13.0833333333333,4.233353012440051,2.7388069677329154,0.7472730223535677,0.0524852384104559,0.09776822042459153,0.6495048019289762,16.7
2024-01-19,29.1,73.1,1.7,33.6,76.9583333333333,4.26666666666666,25.6,53,9.4,0.72075,0.33154500000000003,5.031280469129382,5.031280469129382,0.0,5.095210646904405,2.5501479515000938,0.2725547014285714,2.6590302444485183,37.62308177135581,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.0,11.97916666666665,4.047208511477564,2.681615535796669,0.6827964878404473,0.048056107315690946,0.08179332927255346,0.6010031585678939,16.7
2024-01-20,29.1,72.5,1.9,33.8,75.1666666666666,5.50833333333333,26.1,55,0.4,0.6772,0.311512,5.031280469129382,5.031280469129382,0.0,4.99876260725749,2.5018758018724405,0.2560860822857143,3.02293847827258,37.62355673120508,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.849999999999998,10.0833333333333,4.08794673566584,2.7532701446187993,0.6673382955235203,0.04702658794870037,0.06728994479862141,0.6000483507248989,16.7
2024-01-21,28.9,75.5,1.1,35.1,78.9166666666666,3.64166666666666,25.6,48,0.0,0.737625,0.3393075,5.031280469129382,5.031280469129382,0.0,5.528699562291796,2.767108730196216,0.27821528999999995,2.7268645100578435,37.621181931958745,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.75,15.4583333333333,4.36154574706708,2.681615535796669,0.8399651056352053,0.05875205000346394,0.12984460591277522,0.7101204997224301,16.7
2024-01-22,28.7,77.9,1.2,33.8,82.25,3.6125,24.2,55,8.0,0.636775,0.2929165,5.031280469129382,5.031280469129382,0.0,5.533920000195159,2.7697215542672446,0.23955475499999998,2.663678259360119,37.61928209256169,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.799999999999999,13.625,4.08794673566584,2.4895751699974444,0.7991857828341977,0.05587661961100971,0.10888906291115945,0.6902967199230383,16.7
2024-01-23,28.2,76.3,1.5,31.6,78.9166666666666,5.22083333333333,26.1,64,0.0,0.576,0.26496,5.031280469129382,5.031280469129382,0.0,4.143653994700812,2.073894776603867,0.2152841142857142,2.2074676494529175,37.620548652159734,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,2.75,7.4583333333333,3.6588553838729245,2.7532701446187993,0.45279261962706263,0.0322008898155192,0.033770782880518276,0.41902183674654436,16.7
2024-01-24,28.7,73.4,1.1,34.3,77.0,3.80833333333333,25.3,51,0.0,0.689387499999999,0.31711824999999955,5.031280469129382,5.031280469129382,0.0,5.358194999999999,2.6817713633271905,0.25934757749999965,2.713318408028551,37.62284429143118,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.499999999999998,13.0,4.191356524188479,2.6394091379090368,0.7759736931397212,0.05438840955185464,0.10087658010816376,0.6750971130315574,16.7
2024-01-25,28.5,77.5,1.4,35.2,79.375,4.09583333333333,26.2,51,0.2,0.7067749999999999,0.3251165,5.031280469129382,5.031280469129382,0.0,5.335149,2.6702368628397624,0.26519813485714283,2.8723404276513436,37.6195987324612,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.500000000000002,14.1875,4.383236025941613,2.767799964305729,0.8077180308179421,0.056613387091505034,0.11459499562229554,0.6931230351956466,16.7
2024-01-26,26.5,85.2,1.4,30.6,88.0833333333333,3.76666666666666,25.0,65,15.0,0.330041666666666,0.15181916666666637,5.031280469129382,5.031280469129382,0.0,4.026632985588133,2.0153258758553814,0.12061419857142833,1.744496975554534,37.61350341439564,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,2.8000000000000007,11.54166666666665,3.477153283327566,2.5977841382776066,0.4396845725249796,0.031255673495188575,0.05074692774559132,0.3889376447793883,16.7
2024-01-27,26.9,83.5,1.7,30.0,86.1666666666666,4.10833333333333,24.7,67,1.8,0.378108333333333,0.17392983333333317,5.031280469129382,5.031280469129382,0.0,3.9526627877474825,1.9783038640942,0.13891916228571413,1.7537528209422495,37.61484913396855,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,2.6500000000000004,9.5833333333333,3.3719488094793313,2.5567337570001247,0.4076075262396033,0.029011664061427224,0.03906238793129518,0.3685451383083081,16.7
2024-01-28,28.7,75.7,2.0,33.9,79.25,5.26666666666666,26.0,51,0.0,0.7823916666666659,0.35990016666666635,5.031280469129382,5.031280469129382,0.0,5.020081937117908,2.5125461056417127,0.2943357449999997,2.895711328582361,37.62102361200899,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.9499999999999993,14.125,4.108449271877344,2.7388069677329154,0.6848211520722143,0.048218586591931,0.09673098773020027,0.588090164342014,16.7
2024-01-29,28.6,78.0,1.7,34.2,81.4583333333333,4.35625,25.0,56,1.0,0.526324999999999,0.24210949999999956,5.031280469129382,5.031280469129382,0.0,5.405753042159734,2.7055741169708867,0.19774631764285677,2.941815912961968,37.619202932586816,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.600000000000001,12.72916666666665,4.170494489601682,2.5977841382776066,0.7863551756620375,0.05507049332414085,0.10009646090198006,0.6862587147600574,16.7
2024-01-30,30.0,72.5,2.1,35.2,74.9166666666666,5.01666666666666,26.4,53,0.4,0.979983333333333,0.4507923333333332,5.031280469129382,5.031280469129382,0.0,5.446450235964266,2.725943022714849,0.3748940241428569,3.296218235809777,37.62355673120508,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.400000000000002,10.9583333333333,4.383236025941613,2.797060568948114,0.7930877284967497,0.05563394839203004,0.08690919691443522,0.7061785315823145,16.7
2024-01-31,29.5,72.9,2.1,33.7,75.3333333333333,5.7875,26.2,54,0.0,0.819358333333333,0.3769048333333332,5.031280469129382,5.031280469129382,0.0,4.975492542087418,2.4902291569862696,0.3114451255714284,3.0194355840593583,37.62324009130556,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.7500000000000018,10.66666666666665,4.0675332571595595,2.767799964305729,0.6498666464269152,0.04583338471965518,0.06931910895220418,0.580547537474711,16.7
2024-02-01,26.6,88.0,1.2,30.8,88.8958333333333,3.54791666666666,26.2,66,2.2,0.0738458333333333,0.03396908333333332,5.108929480776853,5.031280469129382,0.0,3.6576840889822084,1.8306673135132243,0.02702314424999999,1.4603063325329693,37.611286935099066,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,2.3000000000000007,11.44791666666665,3.5128512223635613,2.767799964305729,0.37252562902891606,0.026592213158556165,0.042646423573206055,0.32987920545571003,16.7
2024-02-02,26.6,86.1,1.0,32.7,88.25,3.08854166666666,23.4,60,44.0,0.474357291666666,0.21820435416666636,5.108929480776853,5.031280469129382,0.0,5.2007832169692305,2.602986919688579,0.17358630731249974,2.270714226541923,37.61279097462174,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.650000000000002,14.125,3.868225632985801,2.3853262226321985,0.7414497051768012,0.051904187613453785,0.10472977085622316,0.636719934320578,16.7
2024-02-03,27.9,79.2,2.0,32.2,83.2708333333333,5.453125,25.0,58,23.4,0.725117708333333,0.3335541458333332,5.108929480776853,5.031280469129382,0.0,4.710063426504659,2.357382143922522,0.26995510751785695,2.643593868100989,37.61825301288828,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.6000000000000014,12.63541666666665,3.771799296890551,2.5977841382776066,0.5870075793064722,0.0414516729415295,0.07417085351028643,0.5128367257961858,16.7
2024-02-04,29.8,74.7,1.7,34.8,77.5833333333333,4.2875,26.2,53,2.8,0.8520124999999991,0.3919257499999996,5.108929480776853,5.031280469129382,0.0,5.361674999882181,2.683513099868772,0.32510606110714246,2.9045393707909963,37.62181521175777,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.299999999999999,12.29166666666665,4.297033764582646,2.767799964305729,0.7646169001384584,0.05368117175451806,0.09398416064201871,0.6706327394964396,16.7
2024-02-05,29.1,72.3,1.7,33.9,74.9166666666666,5.175,22.9,53,13.8,0.957633333333333,0.4405113333333332,5.108929480776853,5.031280469129382,0.0,5.974664079465138,2.9903135353993684,0.36213314914285694,3.649056785098282,37.62371505115483,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,5.5,10.9583333333333,4.108449271877344,2.3221266878216267,0.8931612920278587,0.06208754425188704,0.09787559158471922,0.7952857004431394,16.7
2024-02-06,30.0,72.0,1.9,34.1,74.0833333333333,4.80416666666666,27.1,55,0.0,0.827941666666666,0.3808531666666664,5.108929480776853,5.031280469129382,0.0,4.857594115611966,2.4312211097048246,0.3167302673571425,2.7155224269510967,37.62395253107946,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.5,9.54166666666665,4.149722821620966,2.9016102701791366,0.6240562757209145,0.04410448384096732,0.059545369641703816,0.5645109060792106,16.7
2024-02-07,29.4,71.3,1.7,33.5,74.5,4.64583333333333,25.7,55,0.0,0.7958500000000001,0.36609100000000006,5.108929480776853,5.031280469129382,0.0,5.063299383166199,2.534176395171759,0.30212057699999995,2.798044134107499,37.624506650903605,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.9000000000000004,9.75,4.026972174672978,2.6958147156907444,0.6655787294911168,0.04688314978202197,0.06489392612538389,0.6006848033657329,16.7
2024-02-08,29.6,74.8,1.4,34.5,77.375,3.82916666666666,25.6,53,0.0,0.7076625,0.32552475,5.108929480776853,5.031280469129382,0.0,5.431473339841446,2.7184471008356144,0.26933432560714277,2.748258983298299,37.62173605178289,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.449999999999999,12.1875,4.233353012440051,2.681615535796669,0.7758687383216909,0.05440355028695303,0.09455900248295608,0.6813097358387348,16.7
2024-02-09,27.9,83.4,1.2,30.8,85.5,3.82916666666666,27.0,72,0.0,0.315695833333333,0.1452200833333332,5.108929480776853,5.031280469129382,0.0,3.421781748966787,1.7125984227775883,0.11753085278571414,1.393854203699016,37.61492829394342,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,1.9000000000000004,6.75,3.5128512223635613,2.886468913128334,0.3131911546176136,0.022431540048891026,0.02114040293668892,0.2920507516809247,16.7
2024-02-10,28.3,81.5,1.5,33.6,84.4583333333333,5.1625,23.9,56,17.4,0.848733333333333,0.3904173333333332,5.108929480776853,5.031280469129382,0.0,5.5148169239413285,2.760160483263114,0.31763481257142845,3.225741033194246,37.6164323334661,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.850000000000001,14.22916666666665,4.047208511477564,2.450024437250005,0.7985920371137794,0.055812051045270684,0.11363299194764805,0.6849590451661313,16.7
2024-02-11,28.4,80.2,1.8,32.8,85.1666666666666,4.91666666666666,24.4,59,35.2,0.61394375,0.282414125,5.108929480776853,5.031280469129382,0.0,5.143111334787299,2.5741221989935164,0.23006577262499994,2.821669689194158,37.61746141313951,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.199999999999999,13.0833333333333,3.88776624937607,2.5162512773466017,0.6857574860147342,0.04818459811972928,0.08971993775359417,0.59603754826114,16.7
2024-02-12,27.0,83.2,1.6,31.9,87.0,4.80416666666666,23.6,64,17.8,0.591495833333333,0.2720880833333332,5.108929480776853,5.031280469129382,0.0,4.957484526606128,2.481216162829081,0.2176079371071427,2.7279421482645843,37.61508661389318,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.149999999999999,11.5,3.7149536445295444,2.4110240005403845,0.65196482199458,0.04582913895926181,0.07497595452937669,0.5769888674652033,16.7
2024-02-13,26.3,87.8,1.2,30.6,90.5416666666666,4.0,23.7,67,36.0,0.364554166666666,0.16769491666666636,5.108929480776853,5.031280469129382,0.0,4.449461384360012,2.2269510763992053,0.13287061949999976,2.0785532817758305,37.61144525504882,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.450000000000001,11.7708333333333,3.477153283327566,2.4239634039032953,0.5265949397121352,0.037231972393993416,0.06198461269528241,0.4646103270168528,16.7
2024-02-14,27.5,81.4,1.8,32.1,84.1666666666666,4.8,23.3,62,43.0,0.617079166666666,0.28385641666666633,5.108929480776853,5.031280469129382,0.0,5.16159405207492,2.583372780941059,0.2285273354999997,2.8642782085464806,37.616511493440974,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.4,11.0833333333333,3.752767188668011,2.372567371233051,0.69009990871748,0.04840950291804984,0.07648607321618713,0.6136138355012928,16.7
2024-02-15,27.9,82.2,1.3,33.9,85.0208333333333,3.9,25.6,56,0.0,0.562895833333333,0.25893208333333323,5.108929480776853,5.031280469129382,0.0,5.05707684968527,2.531062023243059,0.20956129392857126,2.529710280220496,37.61587821364196,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.149999999999999,14.51041666666665,4.108449271877344,2.681615535796669,0.7134168680403374,0.05014884189805839,0.10351976012293634,0.6098971079174011,16.7
2024-02-16,28.9,75.3,1.7,33.9,80.0,4.0,25.3,53,0.0,0.77085,0.35459100000000005,5.108929480776853,5.031280469129382,0.0,5.260298791901216,2.6327744068040264,0.29074700057142855,2.6719845728320317,37.62134025190851,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.299999999999999,13.5,4.108449271877344,2.6394091379090368,0.7345200669841536,0.05156817468431108,0.09916020904286073,0.6353598579412929,16.7
2024-02-17,28.7,75.2,1.6,34.0,78.2916666666666,4.5125,26.0,54,0.0,0.560633333333333,0.2578913333333332,5.108929480776853,5.031280469129382,0.0,5.051754692559804,2.5283982888007324,0.21091025999999988,2.7553386345048194,37.62141941188339,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.0,12.1458333333333,4.129041191610877,2.7388069677329154,0.695117111938981,0.04892324890827303,0.0844277658875885,0.6106893460513925,16.7
2024-02-18,26.6,89.8,1.1,29.0,91.625,2.9875,25.0,78,20.0,0.19362916666666602,0.08906941666666637,5.108929480776853,5.031280469129382,0.0,3.4108080000000003,1.7071060721394593,0.07085665724999975,1.1790687184243223,37.60986205555127,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,2.0,6.8125,3.2027656837125544,2.5977841382776066,0.30249077271747393,0.021647048399386914,0.020607183891377914,0.28188358882609604,16.7
2024-02-19,28.7,74.9,1.4,34.7,79.375,4.63958333333333,24.7,50,13.8,0.690252083333333,0.3175159583333332,5.108929480776853,5.031280469129382,0.0,5.648033449108637,2.8268352239762917,0.2596728337499999,3.1924174035221604,37.621656891808016,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,5.000000000000002,14.6875,4.275714934356724,2.5567337570001247,0.8594905886782997,0.059993783477941424,0.12623768021212528,0.7332529084661745,16.7
2024-02-20,30.2,58.9,1.9,36.2,63.5,4.80833333333333,25.1,36,0.2,1.00895833333333,0.4641208333333319,5.108929480776853,5.031280469129382,0.0,6.14252643141566,3.074328478573639,0.3869643482142843,3.6921610698368235,37.63432248778841,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,5.550000000000001,13.75,4.605348869744911,2.6115949581648166,0.9968769557900472,0.06926874117279604,0.1370705814211315,0.8598063743689157,16.7
2024-02-21,30.7,56.3,2.1,34.9,58.7916666666666,5.25416666666666,26.7,40,0.0,1.0085625,0.46393875,5.108929480776853,5.031280469129382,0.0,5.334490818292314,2.6699074435380123,0.3892763089285714,3.251576393293611,37.636380647135226,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.1,9.3958333333333,4.318444953099267,2.8414577983779647,0.7384935773606509,0.0519330877809565,0.06938762570617758,0.6691059516544733,16.7
2024-02-22,31.1,58.1,2.2,35.4,60.375,5.37083333333333,26.7,43,0.0,0.9439333333333331,0.4342093333333332,5.108929480776853,5.031280469129382,0.0,5.540038624613433,2.77278391981159,0.36617601257142846,3.48832884403964,37.63495576758743,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.35,8.6875,4.426898038225947,2.8414577983779647,0.7927201199239913,0.055631175427685545,0.06886756041839674,0.7238525595055946,16.7
2024-02-23,31.0,63.0,2.4,35.3,64.9166666666666,5.93333333333333,26.9,46,0.0,0.858579166666666,0.39494641666666636,5.108929480776853,5.031280469129382,0.0,5.43255050081429,2.718986218850294,0.33264545924999966,3.5272055010628462,37.63107692881844,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,4.199999999999999,9.4583333333333,4.405020009957209,2.871396558988277,0.766811725484466,0.05387985633330919,0.07252760903540549,0.6942841164490605,16.7
2024-02-24,30.0,67.5,2.1,34.0,69.9791666666666,5.63541666666666,27.5,54,0.0,0.763791666666666,0.35134416666666635,5.108929480776853,5.031280469129382,0.0,4.680894814458663,2.3427832820869687,0.2921895932142854,2.8122617903085407,37.62751472994895,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.25,7.9895833333333,4.129041191610877,2.9628710654047565,0.5830850631030604,0.04129458898422462,0.04658606702083807,0.5364989960822223,16.7
2024-02-25,27.7,81.0,2.0,32.0,82.625,5.55416666666666,25.6,63,9.8,0.59405,0.273263,5.108929480776853,5.031280469129382,0.0,4.421256291345254,2.2128344548975694,0.22057925142857138,2.5066914391003428,37.61682813334049,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,3.1999999999999993,9.8125,3.7338187409643715,2.681615535796669,0.5261016025838512,0.03727446488195715,0.051623719753540395,0.4744778828303108,16.7
2024-02-26,25.3,89.8,1.4,28.0,91.7083333333333,4.55833333333333,23.8,72,24.2,0.27290833333333303,0.1255378333333332,5.108929480776853,5.031280469129382,0.0,3.39270596629478,1.6980460219530358,0.09813471771428559,1.416210590792751,37.60986205555127,28.85762390310221,13.09072612356246,170.64595402943502,4.658066786369904,1868.9816141992342,2.0999999999999996,9.85416666666665,3.041031821460591,2.43696346936712,0.30203417604673555,0.021596319771852394,0.02976295109793868,0.27227122494879685,16.7
