date,tmed_c,rh_mean_pct,wind_mean_ms,tmax_c,rh_max_pct,wind_max_ms,tmin_c,rh_min_pct,rain_mm,rad_global_mj_m2_d,rad_net_mj_m2_d,et_thornthwaite,et_thornthwaite_camargo,et_camargo,et_hargreaves_samani,et_hargreaves_samani_corr,et_priestley_taylor,et_penman_monteith,et_garcia_lopez,T_med,I,I_Anual,a,et,T,UR,es_max,es_min,es,s,ea,delta_e,ra_extraterrestre_mj_m2_d,T_med.1,T_max_media,T_min_media,Tef
2024-01-14,26.2,70.41833,1.325,33.72,92.4,5.233,19.75,44.77,0.0,27.69,16.64342,4.028614885605275,0,4.166596129032259,6.316771783621125,6.5887725260555765,10.078764428571427,6.593168187875948,28.421962024569538,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.984999999999999,23.815,4.071608843852144,1.9565954055476706,1.0575067191522367,0.07262087686275648,0.2518452251661052,0.8056614939861315,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-15,27.19,73.37177,1.663,32.57,96.6,6.432,22.98,49.87,0.0,27.08,15.9067,4.028614885605275,0,4.166596129032259,5.351426980533654,5.581859891781635,9.987715234285712,5.183082228943028,31.62033285064089,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,4.795,23.365,3.8429506595597633,2.3321391225452586,0.7554057685072524,0.05281783687115645,0.1765005578117195,0.5789052106955329,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-16,28.5,66.97458333333331,1.369,35.94,99.5,5.952,21.92,38.0,0.0,24.52,13.11127,4.028614885605275,0,4.166596129032259,6.658851120691899,6.945581829134621,9.200464457142855,6.432840432796764,36.27267637996726,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,7.009999999999998,30.75,4.546679016272671,2.202490535448351,1.1720942404121601,0.08047333474940663,0.36041897892673924,0.8116752614854209,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-17,28.63,67.61479,1.705,37.19,96.3,6.751,22.41,36.46,0.0,22.97,11.72832,4.028614885605275,0,4.166596129032259,6.8561483782804,7.151374723795764,8.633458259999998,6.814845165437895,36.76040375601873,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,7.389999999999999,29.919999999999998,4.834808989920037,2.2616167544344687,1.2865961177427843,0.08806062201362806,0.38494955842864104,0.9016465593141432,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-18,28.5,70.51729,1.574,37.54,100.0,11.15,21.16,34.92,49.28,27.7,14.19781,4.028614885605275,0,4.166596129032259,7.197509501973986,7.507434887167128,10.393673142857141,7.932909082815184,36.269929583425466,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,8.19,32.54,4.9182734150105345,2.1134592052975107,1.4024071048565119,0.09536267954624861,0.45634327192030893,0.946063832936203,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-19,25.14,84.18792,1.207,34.69,100.0,10.75,21.11,46.22,9.91,22.93,12.08781,4.028614885605275,0,4.166596129032259,6.077937533049879,6.339654051880972,8.227441234285713,6.490286820634165,25.26297338139624,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.789999999999999,26.89,4.273588118160453,2.1077139328922474,1.0829370926341029,0.07448609535355503,0.29120178420931025,0.7917353084247927,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-20,24.41,86.63896,1.844,31.08,100.0,6.272,20.63,60.76,23.88,19.06,10.07217,4.028614885605275,0,4.166596129032259,5.241043985567765,5.46672379545142,6.770879845714285,4.658425503753199,23.248770671343262,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.225,19.62,3.563364526287083,2.0532510518445237,0.7550567372212795,0.052606391731390215,0.14814213184281505,0.6069146053784644,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-21,24.55,80.82687499999999,1.972,31.08,100.0,8.19,20.72,49.36,0.762,25.95,13.27042,4.028614885605275,0,4.166596129032259,5.23573430509285,5.4611854796734205,9.236235214285713,5.024933553337724,23.6287989411283,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.18,25.32,3.563364526287083,2.063367967085028,0.7499982796010274,0.05227335496548127,0.18989956439498012,0.5600987152060473,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-22,24.29,73.28,2.682,29.74,92.5,7.23,19.71,50.52,0.0,21.68,9.822925,4.028614885605275,0,4.166596129032259,5.12004407362924,5.34051361678027,7.688898719999998,4.52929940100197,22.93769998834273,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.014999999999999,20.99,3.3272287261025766,1.9522982992488185,0.687465213426879,0.047980203230707105,0.1442989482983019,0.5431662651285771,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-23,19.78,92.30520833333334,2.446,21.58,99.7,6.831,17.65,79.23,22.1,4.579,-1.39671,4.028614885605275,0,4.166596129032259,2.8615237718227364,2.9847412343322706,1.523064363428571,1.3035975226042926,13.057770567600608,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,1.9649999999999999,10.235,2.162263145611999,1.741872215751606,0.21019546493019658,0.015046550517076686,0.021513505835605618,0.18868195909459096,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-24,21.65,75.66843750000001,2.282,28.06,97.3,8.27,16.54,55.18,0.0,21.21,9.911596,4.028614885605275,0,4.166596129032259,5.143012196683465,5.364470749210974,7.248638699999999,4.639390459138619,16.686911588717443,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.76,21.06,3.0505308997675793,1.6369520795198904,0.7067894101238444,0.04902696404543479,0.14884984977208163,0.5579395603517628,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-25,20.73,76.2401041666667,2.577,27.01,95.9,8.51,16.35,54.73,0.0,16.39,7.478998,4.028614885605275,0,4.166596129032259,4.831944290985519,5.040008232437041,5.527705448571428,3.9857758604616493,14.8282769339559,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.33,20.585000000000004,2.8879799393151484,1.619559785415152,0.6342100769499982,0.04414851457773739,0.13055214434015716,0.503657932609841,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-26,21.19,74.75281249999999,2.482,28.83,94.4,7.39,16.02,48.02,0.0,21.54,10.9502,4.028614885605275,0,4.166596129032259,5.360090312696858,5.590896267781321,7.313008474285712,4.96209438950112,15.739011327359433,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.404999999999999,23.19,3.1747531451027107,1.5897371554635724,0.7925079948195691,0.05468229419369905,0.1837826039986581,0.608725390820911,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-27,22.97,74.8076,1.413,30.31,97.1,6.671,16.54,47.99,0.0,24.57,11.95601,4.028614885605275,0,4.166596129032259,5.8110148964254975,6.0612377033066585,8.555393339999998,5.600815273278408,19.63323176080973,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.885,24.554999999999996,3.425952760579989,1.6369520795198904,0.8945003405300492,0.061477259547852624,0.21964455861715354,0.6748557819128957,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-28,21.65,85.15917,1.0,28.3,100.0,6.112,16.97,55.14,5.842,19.74,9.768291,4.028614885605275,0,4.166596129032259,5.100423870745287,5.320048566253573,6.746257799999998,4.346800465707298,16.68202198444037,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.665000000000001,22.43,3.0887865293097794,1.6769197855733071,0.7059333718682361,0.04900588473950857,0.15834085531004535,0.5475925165581907,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-29,22.07,88.60572916666666,1.07,29.79,100.0,8.67,16.54,51.79,7.874,17.5,7.982025,4.028614885605275,0,4.166596129032259,5.574404530590223,5.8144388745381885,6.016635,4.980782753619265,17.58053524315111,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.625,24.105,3.335788370370781,1.6369520795198904,0.8494181454254454,0.0585033669393647,0.2047522439548036,0.6446659014706417,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-30,25.44,72.35114583333335,1.078,33.28,100.0,5.553,17.93,33.24,0.254,26.87,14.90565,4.028614885605275,0,4.166596129032259,6.50705057683297,6.787244740653541,9.680523994285712,6.268285069833831,26.134139184061908,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,7.675000000000001,33.379999999999995,3.982761842510506,1.7692518422380832,1.1067550001362112,0.07557530596954191,0.3694348190454672,0.7373201810907439,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-01-31,23.47,81.5977083333333,1.222,33.72,99.0,8.43,18.7,34.81,1.524,18.22,9.480793,4.028614885605275,0,4.166596129032259,6.143470007399759,6.4080083602763604,6.388801354285714,5.708076526766948,20.83682167792386,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,7.51,32.095,4.071608843852144,1.8465004992954148,1.1125541722783647,0.07607374789943987,0.35707426159274114,0.7554799106856236,16.7,24.949677419354842,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-01,22.66,78.69031249999998,1.534,30.89,100.0,8.34,17.07,39.29,0.0,21.7,10.69314,4.108329941062229,0,4.027751724137931,5.535128640106108,5.773471760793617,7.523179199999999,5.300893008901528,18.90832717562433,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.91,30.355,3.529019174289555,1.6863363286223672,0.921341422833594,0.06330903066013446,0.27967318890113746,0.6416682339324565,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-02,23.41,77.8607291666667,1.313,29.45,97.2,4.594,18.51,55.72,0.0,19.25,9.353026,4.108329941062229,0,4.027751724137931,5.016018091288841,5.232008266592132,6.744325499999999,4.315192234922404,20.691312056037614,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.469999999999999,20.740000000000002,3.2779592883594675,1.8271695444887601,0.7253948719353537,0.05043783057683823,0.15044689643939235,0.5749479754959613,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-03,22.99,82.44281,0.955,27.39,100.0,9.15,18.17,60.17,0.0,9.89,3.798573,4.108329941062229,0,4.027751724137931,4.55792300455772,4.754187565581337,3.444712431428571,3.3988511831366215,19.67626671301228,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,4.609999999999999,19.915,2.9459128801928944,1.793019611614977,0.5764466342889587,0.040366715977285084,0.11479934721864613,0.46164728707031255,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-04,23.51,74.18073,1.154,27.82,93.9,5.313,19.13,56.75,0.0,12.18,5.624086,4.108329941062229,0,4.027751724137931,4.481391662950713,4.674360777748049,4.27326948,3.1544755323655918,20.93996000477804,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,4.345000000000001,18.575000000000003,3.0126892277202195,1.8909125598749374,0.560888333922641,0.03936341187537443,0.10418500802613058,0.45670332589651047,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-05,25.31,66.28354166666666,1.002,32.76,96.8,4.354,18.46,38.23,0.0,24.68,14.07902,4.108329941062229,0,4.027751724137931,5.999207178525109,6.257533561442411,8.875851737142856,5.802548507965217,25.761143692227545,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,7.149999999999999,29.285,3.879939718430303,1.8221120226476661,1.0289138478913185,0.07056200021175556,0.3013174203549726,0.7275964275363458,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-06,26.26,69.22562499999998,1.391,32.86,99.0,5.073,19.56,43.61,0.0,25.84,14.71806,4.108329941062229,0,4.027751724137931,5.913139597774705,6.1677599031787524,9.412965668571427,5.880904449846526,28.609466092635103,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.65,27.695,3.8995318073124805,1.9362576760098213,0.9816370656513296,0.06759604053745903,0.2718643853321357,0.7097726803191939,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-07,25.98,76.3809375,0.869,32.47,98.4,4.674,20.33,51.28,0.0,18.9,9.78509,4.108329941062229,0,4.027751724137931,5.613489559946312,5.8552069086579595,6.859015199999999,4.930010114143971,27.741255251214188,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.07,23.560000000000002,3.82360630351782,2.019840936041234,0.901882683738293,0.062400478269431146,0.21248356028874185,0.6893991234495511,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-08,26.88,68.8411458333333,1.26,34.26,97.6,6.192,20.62,31.63,0.0,28.77,16.4567,4.108329941062229,0,4.027751724137931,6.072509015891259,6.33399178230133,10.567451159999997,6.369864290293396,30.593531610161854,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.8199999999999985,32.985,4.183000845289145,2.0521296353010667,1.0654356049940392,0.07326430557184367,0.3514339343072838,0.7140016706867554,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-09,27.52,67.53125000000001,1.299,34.74,95.8,7.55,21.49,35.88,0.0,26.38,15.32161,4.108329941062229,0,4.027751724137931,6.070796275352353,6.332205291005844,9.772071531428569,6.352975147703125,32.749778983229255,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.625000000000002,29.959999999999997,4.284231404870193,2.151722944225335,1.0662542303224287,0.07343787370584028,0.3194497674045996,0.7468044629178291,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-10,27.68,64.81115,1.737,35.7,97.5,6.831,20.72,29.65,0.0,27.34,14.83532,4.108329941062229,0,4.027751724137931,6.477749975859063,6.756682453253137,10.149061062857143,6.8018387488286844,33.308213657718724,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,7.490000000000002,33.925,4.493099794135217,2.063367967085028,1.2148659135250945,0.08308315045131764,0.41214326116338834,0.8027226523617061,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-11,27.64,64.31677,1.1,34.93,98.3,5.473,20.04,33.28,0.0,27.88,15.90943,4.108329941062229,0,4.027751724137931,6.4525813752036445,6.730430090464335,10.344069462857142,6.6741765528893255,33.16879689484109,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,7.445,32.51,4.324886369619792,1.987997935245506,1.168444217187143,0.07993781648056046,0.37986121500754017,0.7885830021796028,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-12,27.76,66.62313,1.175,33.49,94.4,6.032,22.93,42.52,0.0,23.88,14.05943,4.108329941062229,0,4.027751724137931,5.448331112607956,5.6829367242117605,8.873985394285713,5.25471464693961,33.58777887174337,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.280000000000001,25.94,4.0249533910366475,2.32587693690783,0.8495382270644087,0.05916227916997878,0.22037021610050764,0.6291680109639011,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-13,27.65,69.49083333333337,1.374,35.75,100.0,9.95,21.3,36.32,49.28,26.11,15.67715,4.108329941062229,0,4.027751724137931,6.3579283559599835,6.631701303979138,9.688637699999997,6.860860808842152,33.199882733159775,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,7.225,31.84,4.504216654216695,2.1296189503635805,1.187298851926557,0.08137396293323372,0.37803595445341576,0.8092628974731413,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-14,23.7,91.31813,0.953,28.88,100.0,4.994,20.59,66.99,17.27,13.7,6.336005,4.108329941062229,0,4.027751724137931,4.397169234132341,4.586511723819106,4.819268571428571,3.3143215545198372,21.404257835844746,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,4.145,16.505000000000003,3.182969863173398,2.0487686021948046,0.5671006304892967,0.039865356469392786,0.09359995906225844,0.4735006714270383,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-15,22.13,91.33687500000002,1.545,24.71,99.9,4.914,20.09,77.39,0.254,7.462,2.742044,4.108329941062229,0,4.027751724137931,3.1584071681791,3.294408455558606,2.5676805959999998,1.6551309856557015,17.71045181402227,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,2.3100000000000005,11.255000000000003,2.55809291641453,1.993456537869329,0.28231818927260044,0.020151201032547434,0.031774912202631185,0.25054327706996926,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-16,22.57,87.953125,1.235,28.25,99.7,4.994,19.27,61.3,0.762,17.94,9.073736,4.108329941062229,0,4.027751724137931,4.451893192464851,4.643592100557294,6.21173525142857,3.6507538295245956,18.69708576560325,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,4.49,19.200000000000003,3.0807822821379487,1.9055728472666345,0.5876047174356571,0.04118893448056685,0.11282010574764617,0.47478461168801095,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-17,23.81,82.78896,1.378,29.5,98.4,6.192,19.95,60.72,0.0,20.27,11.47723,4.108329941062229,0,4.027751724137931,4.732027068621142,4.935788565786871,7.141300534285714,4.268705838642934,21.68734743317318,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,4.775,18.840000000000003,3.2864083645559687,1.9782054283696828,0.654101468093143,0.045742215636195314,0.12323271658874817,0.5308687515043948,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-18,23.49,84.2899,1.29,31.18,100.0,8.67,19.18,48.19,8.64,24.66,13.69077,4.108329941062229,0,4.027751724137931,5.263605409356594,5.490256716110985,8.649382268571427,5.399127835090111,20.884657590596227,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.0,25.905,3.5815576918254863,1.8961369933862033,0.8427103492196415,0.05833995149078055,0.21830411596534813,0.6244062332542933,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-19,23.08,85.43385416666666,1.037,31.46,100.0,6.991,18.56,47.82,0.254,26.07,15.14339,4.108329941062229,0,4.027751724137931,5.403231323104944,5.635894933849976,9.091711388571428,5.7174079785319405,19.888445696846997,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,6.450000000000001,26.09,3.6329296379417055,1.8322393640982655,0.90034513692172,0.06210001834338813,0.23490004622287675,0.6654450906988433,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-20,23.53,87.0071875,0.999,29.45,99.8,7.071,19.53,58.94,8.64,16.2,7.72123,4.108329941062229,0,4.027751724137931,4.790370012772407,4.99664376218795,5.685241885714285,4.0801113058019425,20.982113900775843,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,4.959999999999999,20.43,3.2779592883594675,1.933063440802901,0.6724479237782832,0.0469534150645588,0.13738111082790325,0.5350668129503799,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-21,23.33,86.8079166666667,1.343,29.74,100.0,5.633,19.18,58.5,7.366,17.97,8.349567,4.108329941062229,0,4.027751724137931,4.918565817857005,5.130359689789939,6.288847945714284,4.273960437552161,20.490509219923148,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.279999999999999,20.75,3.3272287261025766,1.8961369933862033,0.7155458663581866,0.04983098223924633,0.1484757672693237,0.5670700990888629,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
2024-02-22,24.51,83.31989583333338,0.734,30.89,100.0,3.715,19.08,54.12,0.254,21.51,10.43297,4.108329941062229,0,4.027751724137931,5.350763954939131,5.581168316247341,7.6517277171428555,4.775948466434168,23.519248417240426,24.348064516129035,10.986682683207492,122.18399683540824,0.49239,1168.3566322709294,5.905000000000001,22.94,3.529019174289555,1.8857007417824685,0.8216592162535433,0.056927050987448095,0.18848862420856285,0.6331705920449805,16.0,25.17344827586207,32.256129032258066,19.69741935483871,13.5634064516129
